customer_id,age,gender,income,region,tenure_years,received_campaign,spend_last_month,channel,product_category,responded,spend_this_month,is_high_value,days_since_last_purchase,credit_score,customer_segment
CUST02607,20,Male,46845,South,8.4,1,85.7,Phone,Loans,0,85.7,0,282,735,2
CUST02608,39,Other,72986,North,9.1,0,340.35,SMS,Insurance,0,340.35,0,160,706,0
CUST02609,23,Male,90379,East,0.1,0,23.14,Phone,Savings,0,23.14,0,219,716,1
CUST02610,19,Male,67463,North,15.4,0,107.34,Phone,Loans,0,107.34,0,17,568,3
CUST02611,40,Male,93401,West,7.5,1,111.73,Phone,Savings,0,111.73,1,4,677,1
CUST02612,61,Female,64568,East,7.3,0,126.5,Phone,Insurance,0,126.5,0,39,692,3
CUST02613,19,Male,44451,East,0.4,0,395.16,Email,Credit Card,0,395.16,0,271,721,2
CUST02614,55,Female,77483,North,1.3,1,49.22,SMS,Loans,0,49.22,0,289,698,0
CUST02615,34,Male,73965,South,16.4,1,21.72,SMS,Savings,0,21.72,0,189,716,0
CUST02616,52,Female,123759,South,3.5,1,192.37,SMS,Loans,0,192.37,0,142,633,1
CUST02617,51,Male,51097,West,2.5,1,38.19,Phone,Credit Card,0,38.19,0,346,620,3
CUST02618,40,Female,64963,West,9.2,1,15.58,Phone,Insurance,0,15.58,0,303,640,3
CUST02619,47,Female,55382,North,0.5,1,111.25,Email,Credit Card,1,110.43,0,130,778,3
CUST02620,69,Male,67150,East,2.7,1,49.6,Email,Loans,0,49.6,0,346,636,3
CUST02621,25,Female,66343,South,2.4,0,89.64,Email,Insurance,0,89.64,0,322,660,3
CUST02622,39,Male,52554,East,2.2,0,60.14,Email,Loans,0,60.14,0,176,705,3
CUST02623,61,Female,79364,West,1.8,1,19.44,Phone,Loans,0,19.44,0,194,620,0
CUST02624,53,Female,65717,East,1.2,1,164.35,Phone,Savings,0,164.35,0,337,656,3
CUST02625,22,Male,96909,East,0.9,1,5.48,App Notification,Loans,0,5.48,0,274,733,1
CUST02626,30,Male,57028,West,5.1,0,678.5,SMS,Loans,0,678.5,0,179,678,3
CUST02627,46,Male,107227,West,12.6,0,83.51,Phone,Loans,0,83.51,1,240,784,1
CUST02628,48,Male,75517,East,3.6,1,237.59,SMS,Savings,0,237.59,0,132,615,0
CUST02629,64,Male,95426,West,1.8,0,332.53,Email,Insurance,0,332.53,0,81,682,1
CUST02630,33,Male,72309,East,0.9,0,65.45,Email,Loans,0,65.45,0,161,678,0
CUST02631,59,Male,54386,East,8.9,0,276.25,App Notification,Savings,0,276.25,0,181,699,3
CUST02632,47,Female,64729,West,17.8,1,357.26,Phone,Loans,0,357.26,0,269,638,3
CUST02633,33,Male,42264,East,2.1,1,55.23,SMS,Loans,0,55.23,0,327,670,2
CUST02634,29,Male,67769,West,1.7,1,978.43,Phone,Loans,0,978.43,0,58,739,3
CUST02635,34,Female,73441,North,4.6,1,4.18,Email,Savings,0,4.18,0,191,686,0
CUST02636,33,Male,70914,South,7.5,1,48.92,Phone,Savings,0,48.92,0,321,646,0
CUST02637,29,Male,96603,North,3.0,1,302.84,SMS,Credit Card,0,302.84,0,360,804,1
CUST02638,25,Male,67017,East,5.0,1,43.17,Email,Credit Card,1,85.22,0,42,702,3
CUST02639,37,Female,32120,South,6.3,0,239.64,SMS,Savings,0,239.64,0,95,730,2
CUST02640,20,Female,140881,East,16.2,0,386.94,SMS,Loans,0,386.94,1,356,738,1
CUST02641,33,Male,56187,East,0.9,1,639.88,Email,Loans,1,807.06,0,89,696,3
CUST02642,47,Female,89374,West,29.7,0,128.58,Phone,Insurance,0,128.58,0,109,660,0
CUST02643,62,Female,39915,South,2.5,1,708.85,Phone,Loans,0,708.85,0,233,709,2
CUST02644,40,Female,74904,West,6.4,1,106.08,SMS,Insurance,0,106.08,0,296,664,0
CUST02645,45,Female,54109,East,4.2,1,49.21,Phone,Loans,0,49.21,0,350,718,3
CUST02646,68,Female,15000,East,3.3,1,144.28,SMS,Credit Card,0,144.28,0,102,691,2
CUST02647,57,Male,64343,South,6.0,0,209.86,SMS,Savings,0,209.86,0,21,751,3
CUST02648,22,Male,68998,East,2.5,0,122.48,Email,Loans,0,122.48,0,83,642,3
CUST02649,37,Male,65622,East,0.7,1,167.39,SMS,Insurance,0,167.39,0,161,735,3
CUST02650,57,Female,74862,East,3.4,0,107.71,Phone,Savings,0,107.71,0,198,730,0
CUST02651,61,Female,64609,West,3.7,0,148.79,Email,Insurance,0,148.79,0,42,688,3
CUST02652,18,Female,71382,West,1.1,1,609.81,Phone,Loans,0,609.81,0,37,736,0
CUST02653,47,Other,73402,East,13.7,1,138.56,Phone,Loans,0,138.56,0,200,720,0
CUST02654,38,Male,69296,East,1.3,1,58.39,Email,Loans,1,179.2,0,333,733,3
CUST02655,37,Female,66584,East,2.6,1,284.38,SMS,Savings,0,284.38,0,154,730,3
CUST02656,23,Female,52126,West,0.8,0,82.37,Email,Credit Card,0,82.37,0,39,702,3
CUST02657,39,Other,81888,South,3.8,1,338.79,App Notification,Credit Card,0,338.79,0,47,670,0
CUST02658,35,Other,64340,South,1.8,0,11.7,Phone,Insurance,0,11.7,0,312,669,3
CUST02659,25,Female,62723,North,3.4,1,80.75,Email,Credit Card,0,80.75,0,110,689,3
CUST02660,56,Male,80245,North,1.3,0,19.82,SMS,Credit Card,0,19.82,0,186,742,0
CUST02661,49,Female,74239,North,0.3,1,17.84,Email,Insurance,0,17.84,0,185,731,0
CUST02662,50,Male,56035,North,7.6,1,214.82,SMS,Insurance,0,214.82,0,327,750,3
CUST02663,33,Female,95013,East,5.1,1,97.34,SMS,Insurance,0,97.34,1,216,755,1
CUST02664,29,Female,46215,South,2.1,1,410.33,Phone,Savings,0,410.33,0,110,689,2
CUST02665,55,Male,49370,South,0.2,0,145.3,Phone,Insurance,0,145.3,0,200,798,2
CUST02666,69,Female,83367,West,10.0,0,70.01,Phone,Savings,0,70.01,0,173,694,0
CUST02667,51,Male,105022,West,0.9,1,255.23,Phone,Savings,0,255.23,0,321,675,1
CUST02668,31,Male,58451,East,13.3,1,195.64,SMS,Savings,0,195.64,0,4,716,3
CUST02669,53,Male,78256,East,3.3,1,321.48,Email,Insurance,1,390.59,0,61,724,0
CUST02670,50,Female,46152,South,2.1,0,206.33,Phone,Credit Card,0,206.33,0,171,662,2
CUST02671,40,Female,51420,South,6.8,1,36.55,SMS,Credit Card,0,36.55,0,361,692,3
CUST02672,67,Female,92643,North,10.5,0,221.92,App Notification,Insurance,0,221.92,1,147,677,1
CUST02673,62,Male,77315,North,2.3,1,99.37,Phone,Credit Card,0,99.37,0,342,707,0
CUST02674,19,Female,93264,South,2.6,0,124.4,Phone,Insurance,0,124.4,0,356,739,1
CUST02675,58,Female,91726,East,2.8,1,509.1,Email,Savings,0,509.1,0,129,686,1
CUST02676,38,Male,28209,North,12.8,0,89.25,SMS,Loans,0,89.25,0,147,728,2
CUST02677,19,Male,46080,North,5.9,1,189.33,Email,Loans,0,189.33,0,51,630,2
CUST02678,44,Male,75489,North,1.4,0,90.35,App Notification,Insurance,0,90.35,0,64,744,0
CUST02679,26,Female,36058,East,1.0,0,19.9,SMS,Savings,0,19.9,0,63,677,2
CUST02680,18,Female,48913,South,1.3,1,120.85,Email,Loans,0,120.85,0,285,676,2
CUST02681,28,Female,98539,South,1.5,0,181.79,Email,Savings,0,181.79,0,43,720,1
CUST02682,20,Male,59168,North,1.3,1,104.68,App Notification,Loans,0,104.68,0,70,722,3
CUST02683,69,Female,84205,South,5.4,0,99.08,Email,Credit Card,1,231.2,0,256,694,0
CUST02684,40,Male,69436,North,0.6,1,343.38,Email,Credit Card,0,343.38,0,295,655,3
CUST02685,43,Male,56401,East,2.4,0,6.03,Phone,Savings,0,6.03,0,23,676,3
CUST02686,21,Female,36715,North,4.9,0,70.08,Phone,Loans,0,70.08,0,257,704,2
CUST02687,35,Male,74666,West,1.7,1,334.0,Email,Savings,1,517.19,0,61,724,0
CUST02688,23,Female,99092,East,0.3,0,506.48,Phone,Credit Card,1,608.07,0,207,658,1
CUST02689,52,Male,56969,West,0.4,0,106.31,SMS,Savings,0,106.31,0,281,667,3
CUST02690,39,Female,71371,South,0.7,1,439.27,Phone,Loans,0,439.27,0,132,713,0
CUST02691,60,Male,39604,South,9.0,1,44.36,App Notification,Loans,0,44.36,0,364,695,2
CUST02692,32,Female,56556,North,5.4,0,50.06,SMS,Credit Card,0,50.06,0,1,707,3
CUST02693,39,Male,76817,East,0.3,1,374.41,Email,Savings,0,374.41,0,40,569,0
CUST02694,54,Male,84874,East,2.5,1,467.14,App Notification,Loans,0,467.14,0,277,685,0
CUST02695,69,Female,81118,South,1.6,0,50.41,SMS,Savings,0,50.41,0,247,742,0
CUST02696,59,Male,29368,West,4.3,1,12.23,SMS,Credit Card,0,12.23,0,138,669,2
CUST02697,29,Female,60861,West,3.7,1,18.93,Email,Loans,0,18.93,0,322,724,3
CUST02698,64,Other,50654,West,3.3,0,60.59,SMS,Credit Card,0,60.59,0,17,639,3
CUST02699,66,Male,63819,North,1.9,0,286.63,App Notification,Loans,0,286.63,0,124,621,3
CUST02700,59,Male,67776,East,0.7,0,142.67,Phone,Loans,0,142.67,0,91,720,3
CUST02701,55,Female,91327,North,6.8,1,121.61,Phone,Insurance,1,192.41,1,246,697,1
CUST02702,35,Female,75904,East,10.6,0,175.48,SMS,Loans,0,175.48,0,113,683,0
CUST02703,62,Female,98356,South,14.4,1,441.86,SMS,Loans,0,441.86,1,126,742,1
CUST02704,52,Female,56009,North,0.3,1,18.96,Phone,Insurance,0,18.96,0,266,684,3
CUST02705,47,Female,41658,West,6.7,0,237.31,Phone,Loans,0,237.31,0,241,668,2
CUST02706,41,Male,99104,East,6.5,1,522.89,Phone,Credit Card,0,522.89,1,138,662,1
CUST02707,59,Other,78669,South,14.7,1,47.99,Phone,Savings,0,47.99,0,246,652,0
CUST02708,47,Female,55134,North,1.5,0,363.75,Email,Savings,0,363.75,0,238,723,3
CUST02709,31,Male,78756,East,6.8,0,239.48,SMS,Credit Card,0,239.48,0,303,684,0
CUST02710,23,Male,86705,West,0.3,1,2.91,Phone,Loans,0,2.91,0,9,757,0
CUST02711,20,Male,72383,East,5.0,0,52.69,Email,Savings,0,52.69,0,46,552,0
CUST02712,33,Male,55419,East,2.2,0,186.2,Phone,Credit Card,0,186.2,0,359,746,3
CUST02713,24,Female,61174,North,7.3,0,139.59,SMS,Insurance,0,139.59,0,124,717,3
CUST02714,69,Male,75812,East,9.9,0,150.13,App Notification,Insurance,0,150.13,0,68,695,0
CUST02715,31,Male,73977,West,2.3,0,52.77,SMS,Credit Card,0,52.77,0,324,635,0
CUST02716,26,Male,94245,East,3.7,1,224.79,SMS,Loans,1,356.27,0,132,617,1
CUST02717,32,Other,64481,North,0.6,1,61.96,Email,Loans,0,61.96,0,361,737,3
CUST02718,38,Female,50724,East,2.7,0,98.67,Email,Loans,0,98.67,0,237,712,3
CUST02719,52,Male,121541,East,2.2,0,92.06,Phone,Credit Card,0,92.06,0,213,711,1
CUST02720,19,Male,73489,West,1.0,0,222.96,Phone,Savings,0,222.96,0,59,694,0
CUST02721,44,Other,86685,West,11.2,0,18.92,SMS,Loans,0,18.92,0,153,742,0
CUST02722,19,Female,80436,West,0.8,0,46.02,Phone,Loans,0,46.02,0,281,670,0
CUST02723,52,Male,73731,East,5.0,0,44.75,App Notification,Insurance,0,44.75,0,82,683,0
CUST02724,35,Male,65445,North,11.0,1,22.95,Email,Insurance,0,22.95,0,238,691,3
CUST02725,31,Male,15000,South,12.2,0,46.54,App Notification,Insurance,0,46.54,0,312,689,2
CUST02726,37,Male,48735,West,7.9,0,186.82,SMS,Loans,0,186.82,0,49,766,2
CUST02727,35,Female,76582,West,1.0,0,263.48,App Notification,Loans,0,263.48,0,65,637,0
CUST02728,27,Female,15620,North,8.5,0,215.94,App Notification,Loans,0,215.94,0,189,602,2
CUST02729,42,Female,71432,East,1.6,1,128.94,SMS,Savings,0,128.94,0,9,627,0
CUST02730,19,Female,83224,South,12.8,0,10.77,Phone,Savings,0,10.77,0,96,734,0
CUST02731,42,Male,86665,North,6.2,1,638.87,App Notification,Savings,0,638.87,0,85,694,0
CUST02732,50,Female,81963,East,7.7,0,36.8,Phone,Loans,0,36.8,0,36,620,0
CUST02733,53,Female,89167,East,0.4,1,220.78,Phone,Loans,0,220.78,0,83,704,0
CUST02734,48,Male,102112,North,4.4,1,488.12,Email,Loans,0,488.12,0,163,683,1
CUST02735,31,Male,91922,West,8.6,0,239.32,SMS,Credit Card,0,239.32,1,214,727,1
CUST02736,18,Female,73936,West,9.9,0,49.19,SMS,Credit Card,0,49.19,0,221,739,0
CUST02737,63,Male,67307,East,0.1,1,75.9,Email,Loans,0,75.9,0,318,825,3
CUST02738,33,Male,72292,North,14.0,0,6.13,SMS,Credit Card,0,6.13,0,319,640,0
CUST02739,63,Female,64490,East,0.2,1,189.74,App Notification,Savings,0,189.74,0,119,606,3
CUST02740,69,Other,92351,South,4.8,0,189.86,Email,Loans,0,189.86,0,76,729,1
CUST02741,20,Male,81442,South,5.9,0,258.56,Email,Loans,0,258.56,0,69,749,0
CUST02742,52,Female,62378,East,0.6,0,2.21,SMS,Loans,0,2.21,0,94,636,3
CUST02743,58,Male,96481,West,0.2,1,340.58,Email,Insurance,0,340.58,0,319,636,1
CUST02744,23,Female,64162,North,7.7,0,268.43,SMS,Credit Card,0,268.43,0,317,717,3
CUST02745,42,Female,51084,East,2.4,0,30.37,App Notification,Loans,1,192.43,0,355,785,3
CUST02746,30,Female,69785,West,0.6,1,85.43,App Notification,Insurance,0,85.43,0,293,656,3
CUST02747,51,Male,53517,West,7.2,0,203.51,SMS,Savings,0,203.51,0,254,704,3
CUST02748,25,Female,88724,West,9.5,0,136.96,App Notification,Insurance,0,136.96,0,4,605,0
CUST02749,38,Female,53091,South,4.4,0,24.45,Email,Savings,0,24.45,0,56,690,3
CUST02750,51,Male,67692,West,0.9,1,18.28,SMS,Loans,0,18.28,0,43,694,3
CUST02751,21,Male,88794,South,0.1,1,304.15,App Notification,Loans,0,304.15,0,277,773,0
CUST02752,42,Male,55755,West,6.0,0,33.91,Email,Credit Card,0,33.91,0,58,664,3
CUST02753,32,Male,78222,North,4.0,0,37.77,SMS,Insurance,0,37.77,0,250,734,0
CUST02754,21,Female,50531,South,5.3,1,355.48,App Notification,Loans,0,355.48,0,144,661,3
CUST02755,62,Male,74887,East,8.4,1,189.42,SMS,Savings,0,189.42,0,309,704,0
CUST02756,29,Male,81344,South,2.8,0,185.63,SMS,Loans,0,185.63,0,18,803,0
CUST02757,49,Female,69156,South,0.7,0,130.53,Phone,Credit Card,0,130.53,0,313,789,3
CUST02758,49,Male,70670,East,14.1,0,168.33,Email,Savings,0,168.33,0,351,798,0
CUST02759,45,Female,78879,West,3.9,1,184.14,Email,Loans,0,184.14,0,166,719,0
CUST02760,30,Male,64389,East,4.8,1,687.32,Email,Credit Card,0,687.32,0,32,689,3
CUST02761,48,Female,87791,South,13.5,0,50.46,App Notification,Credit Card,0,50.46,0,112,714,0
CUST02762,31,Female,97422,South,13.4,0,48.3,App Notification,Loans,0,48.3,1,225,723,1
CUST02763,37,Female,51484,South,4.2,0,11.78,SMS,Loans,0,11.78,0,275,719,3
CUST02764,35,Male,105341,East,1.8,0,214.71,App Notification,Credit Card,0,214.71,0,340,664,1
CUST02765,46,Female,63930,West,29.2,0,159.28,Phone,Loans,0,159.28,0,304,662,3
CUST02766,23,Male,109886,North,5.7,1,23.59,Email,Loans,0,23.59,1,74,670,1
CUST02767,49,Male,64201,North,2.6,0,90.68,Phone,Credit Card,0,90.68,0,154,753,3
CUST02768,46,Male,84147,South,4.1,1,39.36,Email,Insurance,0,39.36,0,110,758,0
CUST02769,60,Female,84040,South,2.7,0,80.54,Phone,Credit Card,0,80.54,0,338,850,0
CUST02770,19,Male,62253,South,11.0,1,604.27,SMS,Insurance,0,604.27,0,173,721,3
CUST02771,40,Female,71452,West,3.3,1,229.97,Phone,Loans,0,229.97,0,271,660,0
CUST02772,36,Male,98798,South,8.7,0,1.52,Email,Loans,0,1.52,1,146,676,1
CUST02773,48,Male,63556,East,9.2,1,58.21,Email,Savings,0,58.21,0,287,692,3
CUST02774,68,Female,61649,East,8.7,0,2.08,Email,Credit Card,0,2.08,0,102,775,3
CUST02775,22,Male,46930,North,6.4,1,250.96,Email,Savings,0,250.96,0,15,736,2
CUST02776,36,Female,101351,East,9.7,1,126.76,Email,Loans,0,126.76,1,249,632,1
CUST02777,51,Male,60384,East,2.4,0,1023.82,Email,Credit Card,0,1023.82,0,65,697,3
CUST02778,27,Female,93999,South,0.6,1,264.54,Phone,Savings,0,264.54,0,361,626,1
CUST02779,42,Female,57972,West,9.2,1,145.93,SMS,Loans,0,145.93,0,174,729,3
CUST02780,19,Male,93371,South,3.4,1,326.65,Phone,Insurance,0,326.65,0,331,664,1
CUST02781,28,Male,86132,West,0.7,1,244.02,SMS,Loans,0,244.02,0,358,669,0
CUST02782,67,Female,65431,East,0.6,0,55.88,Phone,Credit Card,0,55.88,0,30,606,3
CUST02783,48,Female,55314,East,0.9,1,151.11,Email,Credit Card,0,151.11,0,41,737,3
CUST02784,32,Male,56939,West,7.0,1,162.39,Phone,Credit Card,0,162.39,0,67,760,3
CUST02785,26,Male,56684,West,6.2,1,120.02,Email,Loans,0,120.02,0,273,665,3
CUST02786,40,Female,91303,East,1.1,1,39.49,SMS,Credit Card,1,136.26,0,26,691,1
CUST02787,36,Female,73204,West,9.4,0,50.56,SMS,Loans,0,50.56,0,118,676,0
CUST02788,26,Male,47697,South,1.7,0,65.99,SMS,Loans,0,65.99,0,329,689,2
CUST02789,52,Female,64957,East,7.9,1,2.06,Phone,Loans,1,118.55,0,209,659,3
CUST02790,38,Male,67379,North,3.4,1,497.65,Phone,Loans,0,497.65,0,357,644,3
CUST02791,26,Female,27220,North,6.6,0,231.73,SMS,Savings,0,231.73,0,248,768,2
CUST02792,45,Male,66069,West,2.4,1,233.99,Phone,Loans,0,233.99,0,95,568,3
CUST02793,63,Other,84463,North,2.1,1,169.88,SMS,Loans,0,169.88,0,314,725,0
CUST02794,68,Female,67247,North,9.2,1,233.79,Email,Loans,0,233.79,0,95,714,3
CUST02795,24,Female,75088,West,0.2,1,801.96,Phone,Loans,1,815.1,0,102,782,0
CUST02796,33,Female,79690,North,18.4,1,97.28,Email,Credit Card,0,97.28,0,214,688,0
CUST02797,33,Female,63147,South,5.2,1,249.32,App Notification,Credit Card,0,249.32,0,131,681,3
CUST02798,50,Female,84615,East,2.8,1,89.11,SMS,Credit Card,0,89.11,0,132,659,0
CUST02799,21,Male,99149,East,4.9,0,385.23,Email,Loans,0,385.23,0,102,717,1
CUST02800,21,Female,39522,West,0.7,0,390.43,SMS,Loans,0,390.43,0,57,664,2
CUST02801,56,Female,63103,East,3.6,0,465.1,Phone,Loans,0,465.1,0,193,643,3
CUST02802,57,Female,116592,East,21.0,0,1.1,Phone,Insurance,0,1.1,1,255,663,1
CUST02803,34,Male,73411,West,1.3,0,70.82,SMS,Loans,1,115.36,0,162,652,0
CUST02804,54,Male,69302,East,6.4,1,28.76,SMS,Insurance,0,28.76,0,32,649,3
CUST02805,56,Male,64839,East,2.9,1,121.02,Phone,Loans,1,232.47,0,172,704,3
CUST02806,69,Female,95488,West,5.3,0,136.82,Phone,Loans,1,192.69,1,97,690,1
CUST02807,46,Male,51220,South,1.1,1,59.12,App Notification,Savings,1,171.6,0,139,727,3
CUST02808,69,Female,88523,South,3.2,0,257.07,Phone,Insurance,0,257.07,0,292,707,0
CUST02809,53,Female,64464,North,19.6,0,62.88,Phone,Savings,0,62.88,0,141,639,3
CUST02810,55,Female,55003,East,1.1,1,384.68,Phone,Loans,1,409.04,0,313,593,3
CUST02811,56,Female,65377,North,5.1,0,39.12,Email,Savings,0,39.12,0,153,647,3
CUST02812,67,Male,69072,East,4.3,1,91.53,Phone,Savings,0,91.53,0,198,738,3
CUST02813,54,Male,60045,West,4.2,0,194.7,Email,Loans,0,194.7,0,346,737,3
CUST02814,69,Male,92255,East,4.8,1,185.94,SMS,Insurance,1,369.99,0,132,749,1
CUST02815,52,Female,55158,South,3.5,1,16.25,Phone,Credit Card,0,16.25,0,26,741,3
CUST02816,24,Male,72801,West,0.1,0,374.5,App Notification,Loans,0,374.5,0,269,754,0
CUST02817,44,Female,80748,South,11.5,1,182.29,SMS,Insurance,0,182.29,0,72,720,0
CUST02818,45,Male,72594,West,8.8,0,407.83,SMS,Loans,1,431.89,0,303,790,0
CUST02819,39,Male,85444,East,1.0,1,404.44,App Notification,Savings,0,404.44,0,208,714,0
CUST02820,31,Male,61328,North,2.7,1,157.9,Phone,Credit Card,0,157.9,0,170,799,3
CUST02821,24,Female,82452,West,7.4,1,483.33,Email,Savings,0,483.33,0,231,668,0
CUST02822,54,Female,83044,North,19.6,0,377.31,Phone,Loans,0,377.31,0,287,667,0
CUST02823,39,Male,89362,East,15.1,0,634.6,App Notification,Loans,0,634.6,0,168,690,0
CUST02824,22,Female,32286,North,11.5,1,380.09,Phone,Credit Card,1,478.82,0,215,698,2
CUST02825,19,Male,80180,South,0.9,0,344.3,SMS,Insurance,0,344.3,0,116,683,0
CUST02826,44,Other,88025,North,12.3,0,126.73,Phone,Insurance,0,126.73,0,144,726,0
CUST02827,38,Female,61770,North,10.5,1,47.66,Phone,Loans,0,47.66,0,312,694,3
CUST02828,55,Male,59043,West,2.4,1,483.17,Email,Loans,0,483.17,0,330,669,3
CUST02829,32,Female,55972,East,2.5,0,256.42,App Notification,Savings,0,256.42,0,36,680,3
CUST02830,38,Male,49359,West,3.1,0,66.19,Phone,Credit Card,0,66.19,0,223,760,2
CUST02831,27,Female,83315,South,5.3,1,83.41,SMS,Loans,0,83.41,0,236,715,0
CUST02832,40,Male,115638,South,1.5,1,231.72,Phone,Loans,0,231.72,0,352,616,1
CUST02833,56,Female,58879,East,0.1,1,129.95,Email,Credit Card,0,129.95,0,336,775,3
CUST02834,22,Male,60669,South,0.8,0,17.0,SMS,Loans,0,17.0,0,184,721,3
CUST02835,18,Female,70307,East,2.9,0,30.5,App Notification,Loans,0,30.5,0,242,731,0
CUST02836,30,Female,37960,East,1.7,0,273.81,SMS,Insurance,0,273.81,0,304,746,2
CUST02837,38,Female,56089,North,7.2,1,79.67,SMS,Credit Card,0,79.67,0,208,749,3
CUST02838,43,Female,68860,West,0.6,0,141.71,Email,Insurance,0,141.71,0,58,654,3
CUST02839,67,Female,52121,West,12.5,1,291.02,Phone,Insurance,0,291.02,0,271,646,3
CUST02840,62,Male,93948,East,11.3,1,278.2,Phone,Credit Card,0,278.2,1,149,819,1
CUST02841,38,Male,44123,North,12.0,1,36.55,SMS,Insurance,1,154.82,0,64,665,2
CUST02842,35,Male,88020,South,6.7,0,20.72,Phone,Savings,0,20.72,0,135,718,0
CUST02843,54,Other,99370,South,0.6,1,178.88,SMS,Loans,0,178.88,0,308,781,1
CUST02844,62,Male,77634,South,2.9,1,270.67,Phone,Loans,0,270.67,0,19,677,0
CUST02845,49,Female,67250,North,0.7,0,32.28,Email,Savings,0,32.28,0,86,681,3
CUST02846,53,Female,74925,West,22.0,0,93.03,Phone,Loans,0,93.03,0,174,746,0
CUST02847,34,Male,61188,East,2.0,1,408.47,SMS,Insurance,0,408.47,0,38,710,3
CUST02848,52,Male,29278,East,4.4,0,577.28,App Notification,Loans,0,577.28,0,141,724,2
CUST02849,66,Male,50414,North,7.6,0,121.05,Email,Credit Card,0,121.05,0,300,695,3
CUST02850,28,Male,69776,West,12.7,0,16.57,App Notification,Loans,0,16.57,0,199,673,3
CUST02851,38,Male,51186,North,7.0,0,59.6,Email,Loans,0,59.6,0,35,683,3
CUST02852,69,Male,61737,West,5.6,1,53.05,Email,Insurance,0,53.05,0,131,759,3
CUST02853,43,Female,79583,East,3.1,1,54.61,Phone,Loans,1,196.98,0,227,685,0
CUST02854,21,Female,72900,West,4.6,1,136.2,Email,Insurance,0,136.2,0,144,721,0
CUST02855,51,Male,91169,East,0.5,1,175.04,Phone,Loans,0,175.04,0,144,651,1
CUST02856,69,Male,75883,East,10.8,1,26.14,Email,Savings,0,26.14,0,194,802,0
CUST02857,65,Male,77059,North,3.9,1,440.29,SMS,Insurance,0,440.29,0,358,715,0
CUST02858,35,Female,55754,North,0.2,0,193.5,Phone,Insurance,0,193.5,0,337,716,3
CUST02859,57,Female,43377,South,12.6,1,181.89,Phone,Loans,0,181.89,0,166,746,2
CUST02860,52,Male,61741,North,3.4,0,872.9,Email,Loans,0,872.9,0,24,675,3
CUST02861,58,Male,55456,East,10.1,0,197.85,SMS,Credit Card,1,295.96,0,215,759,3
CUST02862,46,Female,66664,South,9.7,0,528.9,SMS,Loans,0,528.9,0,364,624,3
CUST02863,69,Female,48679,West,8.5,0,67.45,Phone,Loans,0,67.45,0,313,669,2
CUST02864,46,Male,86849,South,0.3,0,54.92,Email,Insurance,0,54.92,0,236,659,0
CUST02865,55,Female,55382,South,1.4,0,145.35,Phone,Savings,0,145.35,0,123,605,3
CUST02866,59,Male,62724,East,10.4,1,142.1,Email,Loans,0,142.1,0,56,673,3
CUST02867,38,Male,69596,South,11.5,0,51.36,Phone,Insurance,1,124.26,0,86,697,3
CUST02868,59,Female,92463,West,3.1,1,240.57,Phone,Savings,0,240.57,0,322,645,1
CUST02869,30,Female,105173,West,2.9,1,6.02,Email,Credit Card,1,51.46,0,78,638,1
CUST02870,66,Male,106548,North,1.0,1,234.64,Email,Loans,1,377.74,0,92,702,1
CUST02871,58,Female,44364,East,17.3,0,122.19,App Notification,Credit Card,0,122.19,0,333,696,2
CUST02872,34,Male,62537,South,1.2,1,233.6,SMS,Loans,0,233.6,0,248,686,3
CUST02873,26,Female,58732,West,1.1,0,129.67,SMS,Loans,0,129.67,0,102,636,3
CUST02874,58,Female,77406,East,5.4,1,757.38,Phone,Credit Card,1,934.17,0,337,680,0
CUST02875,18,Female,76185,South,1.4,1,81.5,SMS,Insurance,0,81.5,0,73,666,0
CUST02876,19,Female,58339,West,14.0,0,809.95,App Notification,Loans,0,809.95,0,318,704,3
CUST02877,65,Male,56761,North,0.1,0,13.44,SMS,Credit Card,0,13.44,0,232,672,3
CUST02878,46,Female,50051,West,0.0,0,230.25,Email,Loans,0,230.25,0,14,698,2
CUST02879,50,Female,16916,West,3.5,1,121.11,Email,Loans,0,121.11,0,194,634,2
CUST02880,27,Female,44036,West,3.3,1,345.35,Email,Savings,0,345.35,0,234,630,2
CUST02881,67,Male,87335,West,0.9,1,311.76,SMS,Loans,0,311.76,0,188,727,0
CUST02882,57,Female,99294,South,3.4,0,322.1,Phone,Loans,0,322.1,0,277,738,1
CUST02883,38,Female,96957,East,2.7,0,19.91,SMS,Loans,0,19.91,0,30,680,1
CUST02884,45,Male,88184,South,11.1,0,345.61,SMS,Loans,0,345.61,0,25,701,0
CUST02885,28,Female,49761,East,0.0,1,48.17,Phone,Savings,0,48.17,0,187,677,2
CUST02886,51,Male,46375,North,18.7,0,5.2,Phone,Loans,1,106.99,0,231,754,2
CUST02887,25,Male,33779,East,4.9,0,49.11,App Notification,Savings,0,49.11,0,355,689,2
CUST02888,39,Female,58336,East,0.8,1,130.51,Phone,Insurance,0,130.51,0,134,675,3
CUST02889,25,Female,71742,West,0.2,1,271.05,Email,Savings,0,271.05,0,131,748,0
CUST02890,66,Female,49844,North,3.9,1,49.34,Phone,Loans,0,49.34,0,112,661,2
CUST02891,32,Male,78621,West,1.3,0,23.98,Email,Credit Card,0,23.98,0,129,707,0
CUST02892,34,Female,83037,West,1.8,0,207.67,App Notification,Credit Card,0,207.67,0,65,647,0
CUST02893,40,Male,60510,East,1.4,1,825.76,Phone,Insurance,0,825.76,0,26,733,3
