customer_id,age,gender,income,region,tenure_years,received_campaign,spend_last_month,channel,product_category,responded,spend_this_month,is_high_value,days_since_last_purchase,credit_score,customer_segment,treatment_str,uplift_score,segment,pca_1,pca_2
CUST02139,39,Female,92980,North,5.6,0,25.8,SMS,Credit Card,0,25.8,1,90,712,1,control,0.0772913816689466,Lost Causes,-0.7366933078525897,0.6709657486387614
CUST02140,54,Female,57528,South,5.2,0,147.7,Phone,Savings,0,147.7,0,186,673,3,control,0.1295846394984326,Lost Causes,0.5193108012915938,-0.09266331991686418
CUST02141,49,Male,90672,West,1.2,1,258.54,Email,Savings,0,258.54,0,313,683,1,treatment,0.1295846394984326,Persuadables,-0.014340639473044302,-0.738052653671341
CUST02142,58,Female,59573,West,7.1,1,202.19,SMS,Loans,1,339.41,0,180,673,3,treatment,0.1295846394984326,Sure Things,0.434503948050097,0.08188607113869058
CUST02143,20,Male,66857,East,0.5,0,118.96,App Notification,Insurance,0,118.96,0,37,660,3,control,0.0625,Lost Causes,-0.9736408374608441,-1.0237069358477318
CUST02144,45,Female,66447,East,3.4,1,3.45,Email,Savings,0,3.45,0,2,715,3,treatment,0.1885245901639344,Persuadables,1.132101698634177,0.35314431617418407
CUST02145,27,Male,50037,North,0.0,1,12.47,SMS,Loans,0,12.47,0,34,697,2,treatment,0.1714285714285714,Persuadables,0.8803659392919422,-0.5206845088724874
CUST02146,68,Female,35289,North,17.3,1,25.33,Email,Credit Card,0,25.33,0,314,744,2,treatment,-0.0821428571428571,Do Not Disturbs,-0.9237878005947159,2.7165355316730504
CUST02147,52,Female,94474,North,7.0,0,84.08,Phone,Insurance,0,84.08,1,226,704,1,control,0.1525581395348837,Lost Causes,0.1252621139314656,0.7269638451526599
CUST02148,46,Male,55955,West,0.9,1,25.03,Email,Loans,0,25.03,0,73,679,3,treatment,0.1295846394984326,Persuadables,0.7171817690434228,-0.4100550062080016
CUST02149,32,Male,64605,North,2.1,0,111.05,Phone,Credit Card,0,111.05,0,364,738,3,control,0.174757281553398,Lost Causes,0.8129904060039486,0.03510070860442853
CUST02150,50,Other,55385,West,0.9,1,39.36,App Notification,Loans,0,39.36,0,116,608,3,treatment,0.0098039215686274,Persuadables,-0.7201683889236664,-1.0682464582924718
CUST02151,24,Male,64866,East,7.3,1,302.07,App Notification,Loans,1,416.94,0,114,570,3,treatment,0.0306778822365165,Sure Things,-2.190765850138102,-1.367989690332603
CUST02152,29,Female,59881,North,0.3,0,410.35,SMS,Credit Card,0,410.35,0,30,620,3,control,0.0329331046312178,Lost Causes,-1.326417548494319,-2.0869872403697944
CUST02153,66,Female,95581,North,9.2,0,98.74,Email,Savings,0,98.74,1,83,682,1,control,0.1666666666666666,Lost Causes,0.3463573980098762,0.8927026833551592
CUST02154,47,Female,58189,East,14.3,1,143.21,Phone,Loans,0,143.21,0,208,719,3,treatment,0.1885245901639344,Persuadables,0.6074248160377627,1.5655832279605122
CUST02155,38,Female,104291,West,5.6,1,613.64,Email,Loans,1,778.86,1,107,566,1,treatment,-0.0277777777777777,Sure Things,-3.256633689058347,-2.110596665627686
CUST02156,48,Female,92785,East,1.2,0,153.36,Email,Savings,0,153.36,0,315,699,1,control,0.1569892473118279,Lost Causes,0.35275835099163244,-0.339009239100785
CUST02157,41,Female,60511,South,2.2,0,1062.61,SMS,Loans,0,1062.61,0,186,682,3,control,0.1295846394984326,Lost Causes,-0.35769338346182283,-2.7112500898012057
CUST02158,37,Male,76396,East,3.2,0,30.66,Phone,Insurance,0,30.66,0,152,706,0,control,0.0772913816689466,Lost Causes,-0.3817062145450002,0.18827070759066614
CUST02159,54,Male,80386,South,4.6,0,396.43,Phone,Insurance,0,396.43,0,150,604,0,control,0.1295846394984326,Lost Causes,-0.45113922453454813,-1.3746653320120374
CUST02160,21,Male,86832,East,5.5,1,137.51,SMS,Loans,1,211.67,0,160,830,0,treatment,0.0508182601205857,Sure Things,-0.7615965705473849,1.4022847906266036
CUST02161,45,Female,88809,West,4.0,1,4.6,Email,Loans,0,4.6,0,75,701,0,treatment,0.0772913816689466,Persuadables,-0.451366697326731,0.4230153682581752
CUST02162,61,Female,73732,East,2.2,1,716.71,SMS,Insurance,0,716.71,0,349,639,0,treatment,0.1295846394984326,Persuadables,-0.04517890197600596,-2.097603881664151
CUST02163,37,Male,50911,South,11.1,0,670.76,Email,Credit Card,0,670.76,0,170,706,3,control,0.1035460992907801,Lost Causes,-0.6241403844622153,-0.347468878703651
CUST02164,41,Female,82817,East,0.4,1,96.67,App Notification,Credit Card,0,96.67,0,187,774,0,treatment,0.2127659574468085,Persuadables,1.3983268302976577,0.3129517833714485
CUST02165,67,Female,65269,South,3.1,0,616.44,Email,Insurance,0,616.44,0,344,635,3,control,0.0152497140678612,Lost Causes,-0.8139213337107183,-1.7051123198032336
CUST02166,66,Male,15000,North,7.5,1,30.4,Email,Insurance,0,30.4,0,339,625,2,treatment,0.2222222222222222,Persuadables,2.180488328873304,-0.06208448853694293
CUST02167,68,Female,77805,South,0.3,0,227.96,Phone,Loans,1,241.34,0,311,694,0,control,0.0152497140678612,Unclassified,-0.21517505859550082,-0.5252379363073274
CUST02168,49,Male,55317,West,6.1,0,42.62,Email,Loans,0,42.62,0,169,698,3,control,0.1569892473118279,Lost Causes,0.856854048594397,0.472823559896174
CUST02169,58,Female,60832,East,8.6,1,56.64,App Notification,Credit Card,0,56.64,0,313,735,3,treatment,0.0048784977908689,Persuadables,-0.3947889676222415,1.3124378477377157
CUST02170,53,Male,70120,North,5.4,0,302.22,Email,Savings,0,302.22,0,53,773,0,control,0.0048784977908689,Lost Causes,-0.4809875411248041,0.6468771617992803
CUST02171,51,Female,38927,West,0.1,1,94.76,Phone,Loans,0,94.76,0,257,739,2,treatment,0.2127659574468085,Persuadables,2.290947677877216,-0.14951808528518817
CUST02172,53,Female,72780,South,1.0,1,1.43,App Notification,Savings,0,1.43,0,60,630,0,treatment,0.1295846394984326,Persuadables,0.327363903289849,-0.7076842844757403
CUST02173,19,Male,63665,South,2.1,1,106.97,App Notification,Loans,0,106.97,0,222,646,3,treatment,0.0588235294117647,Persuadables,-1.1423869845603978,-0.928711800209008
CUST02174,32,Other,52455,South,1.3,1,51.77,Phone,Savings,1,146.26,0,76,660,3,treatment,0.2222222222222222,Sure Things,1.1331890783952174,-0.7724312809502533
CUST02175,51,Female,70924,East,16.4,0,229.98,Email,Loans,0,229.98,0,46,738,0,control,0.2121212121212121,Lost Causes,0.6225132383651126,1.9080833679259162
CUST02176,53,Male,36196,East,5.3,0,43.25,SMS,Savings,0,43.25,0,260,730,2,control,0.0106060606060606,Lost Causes,0.15514580604170933,0.7017447524579687
CUST02177,23,Male,71512,East,1.8,1,369.35,Email,Credit Card,0,369.35,0,15,763,0,treatment,0.174757281553398,Persuadables,0.40748529857831106,-0.42635147988274696
CUST02178,56,Female,79411,East,13.3,1,62.15,SMS,Loans,0,62.15,0,337,727,0,treatment,0.1,Persuadables,-0.21456634995468823,1.8871894243650866
CUST02179,59,Male,76104,South,6.7,0,99.85,Phone,Credit Card,0,99.85,0,116,668,0,control,0.1295846394984326,Lost Causes,0.2314380678654588,0.28999203533239487
CUST02180,68,Male,85777,West,1.7,1,70.77,Phone,Savings,0,70.77,0,12,690,0,treatment,0.0152497140678612,Persuadables,-0.3465383364757734,0.03639737176717063
CUST02181,68,Male,93307,North,2.4,0,206.52,SMS,Insurance,0,206.52,0,1,626,1,control,0.0152497140678612,Lost Causes,-0.9970182784125803,-0.7991988295788507
CUST02182,29,Male,68373,West,1.1,0,21.33,SMS,Insurance,0,21.33,0,77,731,3,control,0.0106060606060606,Lost Causes,-0.807224483090071,0.09928360965083685
CUST02183,20,Female,91908,East,17.7,0,130.06,Email,Loans,0,130.06,1,30,668,1,control,0.0508182601205857,Lost Causes,-2.5256870526880313,1.5259179962174254
CUST02184,62,Male,68298,East,3.6,0,81.43,SMS,Insurance,0,81.43,0,202,761,3,control,0.174757281553398,Lost Causes,1.6142327498975158,0.8014453000642617
CUST02185,35,Male,56010,East,11.3,0,431.07,Phone,Loans,0,431.07,0,329,730,3,control,0.0106060606060606,Lost Causes,-1.344092646438734,0.534612541482776
CUST02186,57,Male,62144,East,2.1,0,15.25,SMS,Savings,0,15.25,0,50,796,3,control,0.1305555555555555,Lost Causes,1.513663393526543,1.0535656622147385
CUST02187,38,Male,75339,North,9.9,0,354.03,SMS,Loans,0,354.03,0,130,720,0,control,0.1525581395348837,Lost Causes,-0.1858734670073456,0.459747254860625
CUST02188,32,Female,91703,West,0.3,0,36.71,SMS,Loans,0,36.71,0,6,720,1,control,0.0772913816689466,Lost Causes,-0.5494927684163191,-0.07730147098442224
CUST02189,50,Male,70029,North,20.1,0,18.55,SMS,Loans,1,121.75,0,75,690,0,control,0.1295846394984326,Unclassified,-0.5029642383821727,2.4785259205475065
CUST02190,52,Other,56526,North,12.2,1,45.21,App Notification,Credit Card,0,45.21,0,346,680,3,treatment,0.1295846394984326,Persuadables,0.18855154589608691,1.179833556286832
CUST02191,43,Female,98885,East,2.3,0,21.66,SMS,Loans,0,21.66,0,348,687,1,control,0.1095238095238095,Lost Causes,-0.376493917536646,0.01262919866032806
CUST02192,25,Male,41303,West,7.5,0,147.2,SMS,Loans,0,147.2,0,333,749,2,control,0.2014162077104642,Lost Causes,1.022052442077946,0.6586385166511636
CUST02193,53,Female,56655,North,7.0,0,888.18,Phone,Savings,0,888.18,0,166,632,3,control,0.1295846394984326,Lost Causes,-0.401902621295417,-2.0353319533029954
CUST02194,65,Male,87855,West,11.6,0,6.99,SMS,Credit Card,0,6.99,0,332,703,0,control,0.0772913816689466,Lost Causes,-0.33859638637796835,1.6574486080947761
CUST02195,47,Female,105329,East,1.8,0,123.66,Phone,Loans,0,123.66,0,339,616,1,control,0.1095238095238095,Lost Causes,-0.842995209994115,-0.95037863284415
CUST02196,40,Other,79613,East,3.1,0,97.57,Email,Savings,0,97.57,0,274,718,0,control,0.2325883575883576,Lost Causes,1.13744804176033,0.10391291262535604
CUST02197,59,Male,74997,East,10.0,1,82.98,Phone,Credit Card,0,82.98,0,156,677,0,treatment,0.1295846394984326,Persuadables,0.12087617305050237,0.8764070367848156
CUST02198,61,Male,64182,West,7.5,1,80.65,App Notification,Savings,0,80.65,0,268,725,3,treatment,0.1,Persuadables,0.5167254085409918,0.998767598921962
CUST02199,31,Female,80961,South,2.5,1,450.78,SMS,Insurance,0,450.78,0,308,662,0,treatment,0.1295846394984326,Persuadables,-0.6630283629766303,-1.4077961068596263
CUST02200,31,Male,72587,East,9.3,1,3.83,Email,Savings,0,3.83,0,205,687,0,treatment,0.1295846394984326,Persuadables,-0.42519314106017436,0.8309958379992224
CUST02201,19,Male,54909,West,0.2,0,298.26,SMS,Insurance,0,298.26,0,244,731,3,control,0.1395348837209302,Lost Causes,0.23694428793139327,-0.8748221425845231
CUST02202,54,Male,63820,West,7.6,0,58.32,SMS,Insurance,0,58.32,0,87,706,3,control,0.1885245901639344,Lost Causes,1.078995547622003,0.782300624198566
CUST02203,22,Male,52651,West,1.2,1,96.67,SMS,Savings,0,96.67,0,100,777,3,treatment,0.1794871794871795,Persuadables,1.0972388237075217,0.20416745622528654
CUST02204,55,Female,70272,South,1.7,0,109.0,Email,Insurance,0,109.0,0,186,675,0,control,0.1295846394984326,Lost Causes,0.5604911492758066,-0.41420172799209987
CUST02205,62,Male,73236,North,3.4,0,72.69,SMS,Credit Card,1,218.21,0,222,671,0,control,0.1295846394984326,Unclassified,0.5978824315707916,-0.06175074791261087
CUST02206,58,Male,102687,South,3.0,0,19.65,Phone,Insurance,0,19.65,0,278,761,1,control,0.0766531713900134,Lost Causes,0.02703108211226462,0.9992141598828798
CUST02207,64,Female,58052,South,3.7,1,24.28,Phone,Loans,0,24.28,0,358,681,3,treatment,0.1295846394984326,Persuadables,1.006972942235268,0.15663607122266995
CUST02208,31,Male,66384,South,3.9,1,70.8,Email,Credit Card,1,163.18,0,173,679,3,treatment,0.1295846394984326,Sure Things,-0.08884265120101568,-0.18532234494639083
CUST02209,56,Male,95183,South,2.0,1,344.98,Email,Credit Card,1,363.31,0,318,719,1,treatment,0.2325883575883576,Sure Things,1.1607086932522883,-0.44625499983347955
CUST02210,42,Female,106101,East,1.0,0,28.92,App Notification,Credit Card,0,28.92,0,42,691,1,control,0.1095238095238095,Lost Causes,-0.4414942193059126,-0.12851740760223454
CUST02211,37,Male,79494,West,7.3,0,271.46,SMS,Loans,0,271.46,0,67,684,0,control,0.1295846394984326,Lost Causes,-0.4958139219616001,-0.0458572780350404
CUST02212,19,Female,64928,West,2.6,1,68.18,Email,Loans,1,220.89,0,192,665,3,treatment,0.0625,Sure Things,-1.0216767700587779,-0.5743050048060643
CUST02213,56,Female,60539,West,3.5,1,429.91,Phone,Loans,0,429.91,0,143,768,3,treatment,0.174757281553398,Persuadables,1.374175501728889,-0.055768352289756594
CUST02214,23,Male,33138,North,5.2,0,111.84,Phone,Loans,0,111.84,0,154,692,2,control,0.0199999999999999,Lost Causes,-0.7672757587897111,-0.1131059605618366
CUST02215,34,Female,51444,North,12.0,1,37.68,SMS,Loans,0,37.68,0,94,671,3,treatment,0.2222222222222222,Persuadables,0.6456048973833476,0.8768055320252911
CUST02216,42,Male,72031,West,6.1,1,851.53,SMS,Loans,0,851.53,0,197,685,0,treatment,0.1295846394984326,Persuadables,-0.5939492729493521,-1.5809077908850309
CUST02217,45,Male,66380,East,0.2,1,38.87,Phone,Loans,0,38.87,0,95,717,3,treatment,0.1885245901639344,Persuadables,1.3070213335198375,-0.15890053005455443
CUST02218,19,Female,82468,East,9.1,1,167.69,Phone,Loans,0,167.69,0,249,773,0,treatment,0.1395348837209302,Persuadables,-0.45525595209461994,1.1974990568251855
CUST02219,52,Female,66095,North,22.7,0,168.46,Phone,Credit Card,0,168.46,0,22,691,3,control,0.1295846394984326,Lost Causes,-0.6406004767888455,2.4939015550316883
CUST02220,54,Male,55478,South,3.2,1,93.3,Email,Insurance,0,93.3,0,54,656,3,treatment,0.1295846394984326,Persuadables,0.6198542890528583,-0.4175322885124851
CUST02221,22,Female,76826,East,17.5,1,605.19,Phone,Insurance,0,605.19,0,125,795,0,treatment,0.1395348837209302,Persuadables,-0.9789690643152288,1.5431832509269494
CUST02222,18,Female,120105,West,4.0,1,371.42,SMS,Loans,0,371.42,0,314,706,1,treatment,0.0508182601205857,Persuadables,-2.2538552284288897,-0.5022268520745803
CUST02223,57,Female,63653,West,3.1,1,354.18,Phone,Loans,0,354.18,0,207,694,3,treatment,0.1295846394984326,Persuadables,0.573036925405316,-0.6259358258243051
CUST02224,29,Female,72777,East,2.0,1,731.1,Email,Savings,1,815.75,0,181,703,0,treatment,0.2325883575883576,Sure Things,0.4606915341303458,-1.8321626182670072
CUST02225,53,Male,86938,East,5.4,1,122.17,Email,Insurance,1,128.97,0,355,637,0,treatment,0.1295846394984326,Sure Things,-0.24586441323657687,-0.262170171362558
CUST02226,62,Male,58567,West,1.3,0,20.45,Phone,Insurance,0,20.45,0,275,697,3,control,0.1295846394984326,Lost Causes,1.180600254470367,-0.02485180208378386
CUST02227,40,Female,95455,East,0.6,1,290.02,SMS,Credit Card,0,290.02,0,162,737,1,treatment,0.0566666666666666,Persuadables,-0.7151317560384108,-0.3867923857463941
CUST02228,64,Male,38419,East,0.1,1,95.87,SMS,Insurance,0,95.87,0,278,761,2,treatment,0.2127659574468085,Persuadables,2.7735282458049695,0.17014400007287148
CUST02229,48,Female,61845,West,1.7,0,42.23,App Notification,Loans,1,95.44,0,141,682,3,control,0.1295846394984326,Unclassified,0.6191724814429898,-0.27219570156183
CUST02230,28,Male,63775,West,2.5,0,132.04,Email,Loans,0,132.04,0,123,709,3,control,0.1885245901639344,Lost Causes,0.6459935118291679,-0.28853033228363745
CUST02231,27,Male,73023,West,4.0,1,519.98,SMS,Loans,0,519.98,0,192,761,0,treatment,0.174757281553398,Persuadables,0.2293757105466474,-0.462265006999538
CUST02232,20,Male,30570,North,1.7,0,37.59,Phone,Insurance,0,37.59,0,56,701,2,control,0.1111111111111111,Lost Causes,0.3805495911033285,-0.40627279787825965
CUST02233,31,Other,97054,East,20.7,1,377.7,App Notification,Savings,1,448.66,1,298,735,1,treatment,0.0822510822510822,Sure Things,-2.0114850542182494,2.1107567723310674
CUST02234,33,Male,78284,West,1.7,0,108.33,Phone,Loans,0,108.33,0,247,721,0,control,0.2325883575883576,Lost Causes,1.0661836609246658,-0.14937665488866708
CUST02235,27,Female,92456,North,2.9,1,29.42,Phone,Insurance,1,128.65,0,322,666,1,treatment,0.0306778822365165,Sure Things,-1.5973637372936753,-0.25116378147777385
CUST02236,46,Male,102260,West,0.5,0,377.28,Phone,Loans,0,377.28,0,191,654,1,control,-0.0277777777777777,Lost Causes,-2.017637477744734,-1.324687396350416
CUST02237,27,Male,55188,North,1.5,0,698.8,Phone,Savings,0,698.8,0,170,752,3,control,0.174757281553398,Lost Causes,0.5159309691002223,-1.3941245002289713
CUST02238,29,Male,20112,West,0.2,0,68.86,Phone,Loans,0,68.86,0,219,566,2,control,0.1042857142857143,Lost Causes,0.04067102026891458,-1.9921129132917577
CUST02239,47,Female,92927,East,4.1,1,72.35,App Notification,Loans,0,72.35,0,34,666,1,treatment,0.1295846394984326,Persuadables,-0.23523132342083786,-0.0635139284888923
CUST02240,58,Male,64272,North,7.0,0,99.04,Email,Loans,1,181.86,0,285,630,3,control,0.1295846394984326,Unclassified,0.18723277209943906,-0.09435550999555625
CUST02241,18,Male,47336,South,1.1,0,336.54,SMS,Loans,0,336.54,0,36,753,2,control,0.1395348837209302,Lost Causes,0.39247547155491597,-0.6582993605751618
CUST02242,22,Male,81525,East,2.3,1,2.09,Email,Savings,0,2.09,0,265,768,0,treatment,0.1794871794871795,Persuadables,0.5230565723043622,0.6000155449044972
CUST02243,37,Male,119271,East,0.1,0,50.71,Email,Loans,0,50.71,0,341,663,1,control,0.1095238095238095,Lost Causes,-0.941012568143886,-0.5771800898395498
CUST02244,25,Female,67821,South,9.1,1,244.77,Email,Credit Card,0,244.77,0,298,838,3,treatment,0.0822510822510822,Persuadables,-0.25667099666545684,1.6773884034552429
CUST02245,60,Female,89022,West,7.6,1,104.05,Phone,Insurance,0,104.05,0,228,768,0,treatment,0.0048784977908689,Persuadables,-0.6471901212240098,1.5052060654972121
CUST02246,29,Male,50249,East,0.3,1,80.18,SMS,Loans,0,80.18,0,67,709,2,treatment,0.1885245901639344,Persuadables,1.0912743731308503,-0.5122181029907501
CUST02247,18,Female,36264,East,2.3,0,411.59,App Notification,Loans,0,411.59,0,7,774,2,control,0.1395348837209302,Lost Causes,0.5872907830938423,-0.502556346053482
CUST02248,37,Female,88278,North,15.5,1,498.59,Email,Credit Card,0,498.59,0,23,667,0,treatment,0.1295846394984326,Persuadables,-1.4145265010128838,0.41731987940400267
CUST02249,45,Male,80921,West,2.5,0,591.25,Email,Savings,0,591.25,0,23,686,0,control,0.1295846394984326,Lost Causes,-0.25792677327363234,-1.3926508728579252
CUST02250,60,Female,60685,North,3.7,1,63.64,SMS,Savings,0,63.64,0,272,723,3,treatment,0.225,Persuadables,1.96776678798746,0.415999017918648
CUST02251,54,Female,104124,East,2.2,1,487.25,SMS,Loans,0,487.25,0,69,665,1,treatment,-0.0277777777777777,Do Not Disturbs,-1.9598218346038792,-1.1700355430486322
CUST02252,64,Male,34710,West,4.5,0,267.09,Phone,Loans,0,267.09,0,13,635,2,control,0.2241379310344827,Lost Causes,1.8361245058948603,-0.894812647584355
CUST02253,54,Male,45399,North,19.1,0,33.5,Email,Loans,0,33.5,0,266,653,2,control,0.2222222222222222,Lost Causes,0.7720112664916804,1.8402543126768158
CUST02254,29,Female,59142,East,30.0,0,188.46,SMS,Savings,0,188.46,0,248,690,3,control,0.0329331046312178,Lost Causes,-2.4999860373148612,3.283079610908413
CUST02255,54,Female,62872,South,7.5,0,5.34,Phone,Loans,0,5.34,0,59,723,3,control,0.1,Lost Causes,0.399751372313179,1.09777211649542
CUST02256,66,Male,99307,West,2.6,1,246.46,SMS,Insurance,0,246.46,0,258,683,1,treatment,0.1666666666666666,Persuadables,0.560887544740891,-0.35943667253393596
CUST02257,66,Male,70983,East,3.4,1,264.53,Phone,Loans,0,264.53,0,208,618,0,treatment,0.1666666666666666,Persuadables,0.647613812702495,-1.0389016947177956
CUST02258,61,Male,66140,West,2.2,0,311.5,SMS,Loans,0,311.5,0,129,723,3,control,0.225,Lost Causes,1.7926739788618624,-0.3598577326531447
CUST02259,45,Female,44599,West,21.2,1,37.88,Email,Loans,0,37.88,0,198,763,2,treatment,-0.0821428571428571,Do Not Disturbs,-1.8424819508996582,3.265911641063489
CUST02260,64,Female,91732,East,6.2,1,197.91,App Notification,Savings,0,197.91,1,310,667,1,treatment,0.1295846394984326,Persuadables,0.02686565249914899,0.07253828749411222
CUST02261,32,Other,47267,West,3.0,1,39.41,Phone,Insurance,0,39.41,0,275,783,2,treatment,0.1305555555555555,Persuadables,0.9710521342990688,0.7347032027918505
CUST02262,23,Male,44507,East,0.1,0,586.18,Email,Insurance,0,586.18,0,97,743,2,control,0.2127659574468085,Lost Causes,1.083801533538328,-1.4960615541449684
CUST02263,61,Female,61994,South,3.7,1,224.79,Phone,Insurance,0,224.79,0,28,647,3,treatment,0.1295846394984326,Persuadables,0.5054654260124922,-0.6717298597889431
CUST02264,37,Female,73263,East,20.7,1,20.04,App Notification,Credit Card,1,63.94,0,133,667,0,treatment,0.1295846394984326,Sure Things,-1.0788514573601353,2.236355720558349
CUST02265,67,Male,55597,West,3.7,1,41.41,SMS,Loans,0,41.41,0,332,684,3,treatment,0.0152497140678612,Persuadables,0.0506877597219266,0.20878908493430143
CUST02266,31,Male,84140,South,1.0,0,217.81,Email,Insurance,0,217.81,0,275,690,0,control,0.1295846394984326,Lost Causes,-0.2932193153904153,-0.7691052109210783
CUST02267,19,Other,64340,South,0.1,0,129.51,SMS,Loans,0,129.51,0,104,578,3,control,0.0588235294117647,Lost Causes,-1.4430107379333956,-1.9342940248434803
CUST02268,26,Female,91055,South,2.2,1,266.59,App Notification,Savings,0,266.59,0,42,662,1,treatment,-0.0369565217391304,Do Not Disturbs,-2.4044219081212144,-0.9422061288963697
CUST02269,54,Female,80102,South,12.5,1,65.92,Email,Savings,0,65.92,0,153,672,0,treatment,0.1295846394984326,Persuadables,-0.27030430091334473,1.1945052970852104
CUST02270,37,Female,105829,North,28.4,1,214.54,Email,Savings,0,214.54,1,291,794,1,treatment,0.2121212121212121,Persuadables,-0.7713955611896681,4.188642635128568
CUST02271,43,Male,61155,East,14.5,0,38.95,App Notification,Credit Card,0,38.95,0,9,711,3,control,0.1885245901639344,Lost Causes,0.4683299051987693,1.7423390102935796
CUST02272,46,Female,86879,East,6.5,1,156.93,App Notification,Savings,0,156.93,0,224,660,0,treatment,0.1295846394984326,Persuadables,-0.3924104096542501,-0.020950218436622047
CUST02273,18,Female,34263,East,4.1,0,633.07,Email,Loans,0,633.07,0,39,678,2,control,0.0625,Lost Causes,-0.9339185764627015,-1.710021784788745
CUST02274,52,Female,127833,South,4.5,0,197.89,SMS,Loans,0,197.89,0,38,721,1,control,0.2325883575883576,Lost Causes,0.43051191668678246,0.3612429003099963
CUST02275,23,Other,85878,East,3.9,1,10.26,SMS,Loans,0,10.26,0,271,681,0,treatment,0.0306778822365165,Persuadables,-1.5422937864132347,0.026787371597005394
CUST02276,54,Female,64073,West,6.1,0,897.69,SMS,Loans,0,897.69,0,109,670,3,control,0.1295846394984326,Lost Causes,-0.2478041023581341,-1.7716245196242677
CUST02277,22,Male,64817,West,2.7,0,34.13,Phone,Loans,0,34.13,0,346,672,3,control,0.0625,Lost Causes,-0.8789683312876038,-0.38520041498895136
CUST02278,50,Female,65059,East,5.5,1,253.22,App Notification,Insurance,0,253.22,0,60,723,3,treatment,0.225,Persuadables,1.3673483395340382,0.14707950182083504
CUST02279,66,Male,106800,North,0.6,1,152.08,SMS,Loans,1,298.66,0,62,630,1,treatment,0.1666666666666666,Sure Things,0.3108095773905199,-0.9110353575846835
CUST02280,68,Male,87970,East,1.5,0,69.73,Phone,Credit Card,0,69.73,0,31,645,0,control,0.0152497140678612,Lost Causes,-0.6318054672684162,-0.42761889914256157
CUST02281,31,Male,61133,East,9.0,1,39.04,SMS,Savings,0,39.04,0,30,653,3,treatment,0.1295846394984326,Persuadables,-0.41881960020681186,0.3257176789388165
CUST02282,29,Male,45223,South,11.7,0,39.13,SMS,Loans,0,39.13,0,66,644,2,control,0.2222222222222222,Lost Causes,0.48800523464450474,0.5002297342680998
CUST02283,59,Female,93922,North,3.9,0,390.95,Phone,Loans,0,390.95,0,263,658,1,control,0.1295846394984326,Lost Causes,-0.21098031418735258,-0.8335439418497419
CUST02284,37,Female,86770,North,0.2,0,412.58,Email,Credit Card,0,412.58,0,158,744,0,control,0.2127659574468085,Lost Causes,0.8158793430860027,-0.7884878737307172
CUST02285,67,Female,84127,North,13.1,0,125.15,SMS,Credit Card,0,125.15,0,161,751,0,control,0.2121212121212121,Lost Causes,1.1589413961821011,2.00601502693995
CUST02286,41,Female,68325,North,6.1,1,21.88,App Notification,Loans,0,21.88,0,359,713,3,treatment,0.1885245901639344,Persuadables,0.8050161797750363,0.6402532892827809
CUST02287,60,Male,64007,West,2.7,0,431.12,SMS,Insurance,0,431.12,0,111,710,3,control,0.1035460992907801,Lost Causes,0.455766718756068,-0.6708821037867535
CUST02288,51,Female,103704,East,4.6,1,133.5,Email,Loans,1,238.44,0,38,666,1,treatment,0.1095238095238095,Sure Things,-0.5931123923641768,-0.06026856754286979
CUST02289,42,Male,105565,East,2.8,1,115.52,SMS,Insurance,1,244.69,0,212,595,1,treatment,0.1095238095238095,Sure Things,-1.1544139061090835,-1.0395087329526405
CUST02290,67,Male,82802,West,3.1,1,104.63,Phone,Savings,0,104.63,0,137,707,0,treatment,0.2325883575883576,Persuadables,1.7335619647775287,0.20925001339826418
CUST02291,46,Female,89396,West,10.9,0,90.83,Phone,Loans,0,90.83,0,342,714,0,control,0.1525581395348837,Lost Causes,-0.12101731458332005,1.2871485342051168
CUST02292,56,Male,74721,West,0.9,1,149.31,Phone,Savings,0,149.31,0,158,666,0,treatment,0.1295846394984326,Persuadables,0.47042829654095636,-0.6875686871543368
CUST02293,48,Male,42600,East,0.5,1,185.54,SMS,Loans,1,290.98,0,134,646,2,treatment,0.1042857142857143,Sure Things,0.48712494959433517,-1.1998610706878068
CUST02294,64,Female,50405,South,0.0,0,125.63,Phone,Loans,0,125.63,0,189,636,3,control,0.1042857142857143,Lost Causes,0.7906898508800566,-1.0666122815413286
CUST02295,60,Female,92923,West,1.9,0,453.92,Email,Insurance,0,453.92,0,165,708,1,control,0.2325883575883576,Lost Causes,1.1685410273091648,-0.8062556077317147
CUST02296,67,Male,95474,West,0.8,0,76.45,App Notification,Credit Card,0,76.45,0,79,704,1,control,0.2325883575883576,Lost Causes,1.6415225873592785,-0.0280225378361444
CUST02297,40,Female,91082,North,1.2,1,172.7,Email,Insurance,0,172.7,0,252,759,1,treatment,0.0766531713900134,Persuadables,-0.2644308721655723,0.17237676381601397
CUST02298,61,Female,76921,East,0.1,1,71.32,Email,Credit Card,0,71.32,0,206,659,0,treatment,0.1295846394984326,Persuadables,0.631166862400755,-0.6329804976866792
CUST02299,55,Female,91825,East,1.3,0,279.96,SMS,Credit Card,0,279.96,0,148,685,1,control,0.1295846394984326,Lost Causes,0.11423642814088988,-0.7025743310416497
CUST02300,37,Male,68837,West,2.0,1,21.54,SMS,Credit Card,0,21.54,0,286,700,3,treatment,0.1885245901639344,Persuadables,0.8570743656306282,-0.09098953006872436
